WL,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
1399.1028,93.1876,97.0491,98.5746,100.007,96.9011,97.676,90.0803,97.0556,78.178,92.7852,94.5624,95.8957,98.939,91.096,60.906,77.04,96.5394,87.2864,100.992,94.549,92.0266,105.448,96.0174,102.377,106.718,103.311,105.626,107.129,108.062,91.5283,89.8766,104.06,102.848,81.9902,80.9879,104.642,104.578,94.8717,101.203,104.19,97.1903,101.664,100.679,101.285,101.784,92.3641,97.7224,86.7022,93.7213,95.542,95.9529,92.4232,94.1552,97.3586,96.6657,93.6269,95.1575,95.4907,95.3815,92.6715,96.292,91.9257,94.084,94.4662,117.126,103.371,105.303,116.203,112.391,106.943,115.615,115.166,112.761,115.973,116.667,114.343,113.352,94.6694,116.474,98.9975,95.7002,99.8138,99.0192,97.8489,99.3796,98.4337,97.6947,86.2561,100.957,97.0767,95.5848,96.7821,88.4766,94.4083,95.6123,94.2588,98.1204,97.8607,92.7518,96.61,100.615,99.9793,99.0712,98.2571,98.1309,98.9475,97.003,98.8461,100.376,99.9336
1400.067,93.2997,97.3033,98.9032,100.386,97.2721,98.09,89.8838,97.3534,78.4755,92.9831,95.2524,96.6109,99.7513,91.8829,60.5107,76.9632,96.4423,86.2701,101.084,94.5437,91.3738,105.445,95.1469,102.358,106.736,103.299,105.64,107.18,108.17,91.7508,89.1818,104.46,103.224,80.926,80.0984,105.158,105.134,94.6759,101.78,104.822,97.424,102.352,101.348,101.968,102.573,93.1183,98.4164,86.3244,93.7903,95.6375,96.0887,92.4927,94.1554,97.5734,96.8809,93.7686,95.2157,95.5333,95.6208,92.8675,96.5814,91.9207,94.1946,94.5659,117.152,103.226,105.252,116.263,112.299,106.341,115.667,115.17,112.759,116.062,116.771,114.406,113.446,94.6616,116.523,98.9867,95.6459,99.784,98.8427,97.7847,99.3107,98.3497,97.5851,86.159,100.865,96.8992,95.4763,96.7449,88.3214,94.013,95.5904,93.8855,98.0825,97.8184,92.5629,96.5264,100.566,99.928,99.0072,98.1567,98.0508,98.8642,96.9165,98.7766,100.294,99.851
1401.0313,93.3587,97.4698,99.1361,100.658,97.5188,98.3716,89.524,97.4743,78.6058,92.9761,95.7396,97.107,100.333,92.4344,60.0938,76.8568,96.3199,85.1705,101.139,94.4998,90.6425,105.433,94.2184,102.328,106.742,103.273,105.648,107.213,108.25,91.9599,88.3779,104.751,103.487,79.6969,79.0541,105.516,105.531,94.2994,102.182,105.266,97.4753,102.832,101.801,102.433,103.121,93.6607,98.8679,85.6937,93.8344,95.6954,96.1809,92.5147,94.1001,97.7275,97.0299,93.8475,95.1974,95.4948,95.7823,92.9924,96.7821,91.8286,94.2217,94.5725,117.183,103.084,105.197,116.316,112.202,105.693,115.71,115.165,112.751,116.132,116.859,114.447,113.517,94.6573,116.551,98.9752,95.5916,99.762,98.6655,97.7292,99.2609,98.2866,97.4922,86.081,100.8,96.7598,95.3853,96.706,88.1608,93.601,95.5693,93.5029,98.0514,97.7835,92.3657,96.4519,100.532,99.89,98.959,98.0692,97.9856,98.8044,96.8537,98.7318,100.232,99.793
1401.9955,93.3564,97.5282,99.2454,100.793,97.6136,98.4892,88.9462,97.3701,78.527,92.6966,95.974,97.3272,100.618,92.6907,59.6397,76.7181,96.1708,83.9263,101.152,94.4116,89.7862,105.413,93.1839,102.283,106.734,103.23,105.646,107.226,108.292,92.1499,87.3985,104.906,103.602,78.213,77.7757,105.678,105.727,93.6752,102.366,105.476,97.282,103.055,101.991,102.629,103.377,93.9396,99.0205,84.7042,93.8461,95.7071,96.215,92.4777,93.9656,97.8057,97.0977,93.8484,95.0744,95.3405,95.8467,93.025,96.8766,91.6175,94.1362,94.4502,117.211,102.934,105.13,116.351,112.09,104.958,115.734,115.136,112.723,116.17,116.917,114.455,113.552,94.6565,116.551,98.9626,95.5414,99.7492,98.4776,97.684,99.2294,98.2435,97.4179,86.0177,100.76,96.6522,95.3175,96.6696,87.9913,93.1503,95.5494,93.0958,98.0281,97.7555,92.1477,96.3864,100.515,99.8616,98.9276,97.996,97.9334,98.7638,96.8121,98.7093,100.19,99.7565
1402.9597,93.3063,97.4995,99.2524,100.816,97.5873,98.4756,88.1411,97.0655,78.254,92.1526,96.0053,97.3233,100.658,92.7069,59.1191,76.5453,95.9979,82.4441,101.136,94.2833,88.7469,105.384,91.9673,102.223,106.713,103.172,105.63,107.223,108.301,92.3349,86.1803,104.948,103.591,76.3764,76.1871,105.681,105.758,92.7834,102.374,105.493,96.8541,103.067,101.967,102.606,103.399,94.0093,98.9294,83.3073,93.8304,95.6805,96.1962,92.3898,93.7491,97.8222,97.0998,93.7828,94.8445,95.0645,95.8311,92.9779,96.8882,91.2835,93.943,94.198,117.228,102.756,105.046,116.363,111.953,104.085,115.732,115.072,112.665,116.17,116.94,114.43,113.551,94.6594,116.521,98.9494,95.4974,99.7455,98.2611,97.6471,99.2098,98.2134,97.357,85.9573,100.736,96.5565,95.2697,96.6376,87.8018,92.6251,95.5307,92.6356,98.0111,97.7307,91.883,96.3253,100.51,99.835,98.9095,97.9321,97.8874,98.7315,96.7816,98.6995,100.158,99.7311
1403.924,93.2361,97.4345,99.2161,100.794,97.5126,98.4097,87.1719,96.653,77.8465,91.4365,95.9557,97.227,100.596,92.6203,58.5048,76.3392,95.8107,80.6807,101.108,94.1273,87.5109,105.346,90.5326,102.147,106.688,103.102,105.601,107.216,108.291,92.5357,84.7237,104.936,103.517,74.17,74.2895,105.614,105.715,91.683,102.304,105.42,96.277,102.986,101.852,102.489,103.327,93.9984,98.7309,81.566,93.8007,95.6346,96.1449,92.2745,93.4742,97.8112,97.0729,93.683,94.5368,94.6983,95.7777,92.89,96.8674,90.8598,93.6823,93.8545,117.229,102.539,104.943,116.355,111.793,103.058,115.709,114.978,112.574,116.14,116.939,114.383,113.528,94.6667,116.474,98.9361,95.4589,99.7481,98.0055,97.6144,99.1935,98.188,97.3028,85.8874,100.717,96.4491,95.2339,96.61,87.5811,92.0078,95.5132,92.1091,97.9986,97.7055,91.5477,96.2625,100.512,99.8033,98.8988,97.871,97.8408,98.6957,96.7511,98.692,100.126,99.7047
1404.8882,93.1731,97.3904,99.2045,100.803,97.4706,98.3804,86.1885,96.2669,77.3844,90.7131,95.9611,97.1879,100.592,92.5839,57.7987,76.1075,95.6252,78.7434,101.088,93.9613,86.1732,105.297,88.9658,102.057,106.664,103.025,105.563,107.211,108.28,92.7617,83.1594,104.939,103.458,71.7594,72.2415,105.578,105.699,90.5352,102.272,105.379,95.6977,102.945,101.782,102.416,103.313,94.0489,98.5827,79.7046,93.7734,95.5932,96.0892,92.1622,93.1935,97.8112,97.0579,93.5896,94.2132,94.3141,95.735,92.8103,96.8681,90.4196,93.4226,93.4953,117.216,102.283,104.831,116.339,111.625,101.958,115.676,114.871,112.463,116.098,116.931,114.33,113.503,94.6769,116.43,98.9228,95.4226,99.7523,97.725,97.582,99.1726,98.1603,97.2501,85.8024,100.692,96.3146,95.2008,96.5848,87.3272,91.337,95.4977,91.5498,97.9886,97.6777,91.1411,96.1931,100.514,99.7642,98.8894,97.8078,97.7916,98.6498,96.7137,98.6789,100.086,99.669
1405.8524,93.1283,97.3968,99.2552,100.88,97.5023,98.4328,85.3809,96.0208,76.9249,90.152,96.09,97.285,100.732,92.6758,57.0461,75.8656,95.4579,76.9062,101.083,93.7995,84.9371,105.237,87.4898,101.955,106.643,102.948,105.527,107.214,108.28,92.9982,81.7385,104.996,103.457,69.4886,70.3463,105.629,105.768,89.5596,102.335,105.435,95.2644,103.017,101.828,102.459,103.434,94.2289,98.5723,78.0568,93.7587,95.5713,96.0502,92.0736,92.9691,97.8421,97.0765,93.5291,93.9455,93.9986,95.7296,92.7711,96.9152,90.0504,93.2315,93.2028,117.198,102.009,104.726,116.328,111.473,100.96,115.648,114.779,112.351,116.065,116.935,114.29,113.496,94.6854,116.407,98.9089,95.3846,99.7528,97.4618,97.5491,99.1432,98.1277,97.1981,85.7084,100.659,96.1563,95.1644,96.5584,87.0526,90.712,95.4846,91.0411,97.9787,97.6487,90.6954,96.1173,100.51,99.7216,98.8776,97.7427,97.7434,98.5963,96.6702,98.6578,100.039,99.6249
1406.8167,93.0906,97.4373,99.3509,101,97.5842,98.5403,84.8845,95.9478,76.4659,89.8392,96.3011,97.4768,100.971,92.8508,56.3093,75.6288,95.3148,75.4777,101.082,93.6436,84.0149,105.166,86.3596,101.845,106.624,102.871,105.499,107.218,108.289,93.2139,80.7134,105.087,103.502,67.7148,68.9055,105.741,105.892,88.9255,102.463,105.555,95.0498,103.166,101.951,102.58,103.644,94.4889,98.6629,76.9038,93.7552,95.5661,96.0293,92.0065,92.8391,97.8934,97.1169,93.4976,93.7773,93.8064,95.7496,92.7668,96.9893,89.8072,93.1381,93.0216,117.182,101.742,104.639,116.329,111.353,100.242,115.631,114.715,112.252,116.049,116.952,114.265,113.507,94.6861,116.409,98.894,95.3431,99.7465,97.2643,97.5184,99.1066,98.0918,97.1506,85.6195,100.623,95.9926,95.1257,96.5281,86.7762,90.2425,95.4738,90.6741,97.9667,97.6219,90.2591,96.0396,100.502,99.6833,98.8631,97.6797,97.7028,98.5439,96.6284,98.6323,99.9949,99.5813
1407.7809,93.0417,97.47,99.442,101.106,97.6564,98.6367,84.7361,96.0092,75.9536,89.7609,96.4928,97.652,101.19,92.9958,55.6228,75.4036,95.1898,74.6515,101.067,93.484,83.5282,105.085,85.7405,101.73,106.6,102.796,105.481,107.217,108.3,93.3845,80.2288,105.166,103.54,66.65,68.0916,105.844,105.999,88.6948,102.574,105.653,95.0449,103.292,102.05,102.678,103.828,94.7201,98.7455,76.3694,93.7543,95.562,96.0122,91.9413,92.8051,97.9373,97.1491,93.4688,93.7116,93.7441,95.7608,92.7655,97.0497,89.6959,93.1304,92.9499,117.168,101.491,104.571,116.331,111.262,99.9033,115.614,114.677,112.158,116.043,116.968,114.244,113.519,94.6751,116.421,98.8779,95.3,99.7339,97.161,97.4928,99.0664,98.0553,97.11,85.5463,100.591,95.8381,95.089,96.4932,86.5109,89.995,95.4649,90.5037,97.9511,97.6,89.8672,95.9647,100.489,99.6534,98.8478,97.6224,97.6728,98.499,96.5942,98.6063,99.959,99.5463
1408.7451,92.9764,97.4646,99.49,101.157,97.6762,98.6735,84.9245,96.1617,75.329,89.8767,96.5923,97.7268,101.3,93.0292,54.9786,75.1871,95.0753,74.5012,101.026,93.3101,83.5152,105.001,85.6984,101.612,106.57,102.72,105.471,107.206,108.305,93.5073,80.3406,105.198,103.53,66.3825,67.9786,105.886,106.034,88.8755,102.612,105.666,95.2281,103.324,102.054,102.68,103.91,94.8517,98.7429,76.4835,93.7494,95.5441,95.9847,91.8596,92.8548,97.954,97.1508,93.4182,93.7376,93.7995,95.7373,92.7386,97.0689,89.7053,93.1891,92.9744,117.148,101.245,104.514,116.32,111.187,99.9703,115.583,114.645,112.054,116.029,116.965,114.21,113.515,94.6534,116.426,98.8615,95.259,99.717,97.1585,97.4725,99.0236,98.0176,97.0744,85.4893,100.564,95.6916,95.0559,96.4552,86.2611,89.9914,95.4564,90.5478,97.9307,97.5822,89.5369,95.8937,100.472,99.63,98.8321,97.571,97.6493,98.4606,96.5669,98.58,99.9314,99.521
1409.7094,92.9088,97.421,99.4914,101.153,97.6433,98.6482,85.4532,96.4033,74.5708,90.1875,96.5981,97.6942,101.299,92.9497,54.351,74.9756,94.9717,75.0609,100.965,93.1187,83.9921,104.921,86.2608,101.492,106.538,102.643,105.464,107.189,108.303,93.595,81.085,105.185,103.467,66.9867,68.6377,105.866,106,89.4907,102.578,105.594,95.619,103.26,101.962,102.588,103.892,94.8918,98.6604,77.285,93.741,95.5076,95.9431,91.7562,92.9849,97.9422,97.12,93.3389,93.8575,93.9735,95.6772,92.6796,97.0474,89.8396,93.3147,93.103,117.115,100.986,104.466,116.285,111.121,100.449,115.525,114.604,111.921,115.996,116.932,114.152,113.485,94.6247,116.411,98.8461,95.2225,99.6966,97.2532,97.4551,98.9761,97.976,97.0396,85.4431,100.539,95.5418,95.0244,96.4154,86.0326,90.237,95.4472,90.8106,97.9051,97.5663,89.2856,95.8246,100.451,99.6089,98.8151,97.5236,97.625,98.4234,96.5421,98.5499,99.9078,99.5011
1410.6736,92.8613,97.3586,99.4673,101.119,97.5842,98.5878,86.3291,96.7551,73.7099,90.7222,96.5552,97.6009,101.241,92.8103,53.7301,74.7711,94.8882,76.3374,100.893,92.9147,84.9581,104.853,87.4246,101.371,106.508,102.567,105.459,107.168,108.299,93.6609,82.4722,105.152,103.377,68.5245,70.1289,105.819,105.933,90.5593,102.514,105.479,96.2529,103.145,101.824,102.45,103.829,94.8955,98.5596,78.8015,93.7336,95.4558,95.8928,91.6374,93.1993,97.9127,97.0694,93.2394,94.0825,94.2751,95.5961,92.6009,97.003,90.1132,93.5197,93.3565,117.068,100.71,104.431,116.225,111.071,101.327,115.439,114.551,111.756,115.945,116.871,114.069,113.433,94.5926,116.378,98.8332,95.1897,99.6716,97.4366,97.4371,98.9208,97.929,97.0026,85.4042,100.513,95.3809,94.9913,96.3736,85.8402,90.7245,95.4366,91.2832,97.8744,97.551,89.1438,95.756,100.424,99.5884,98.7953,97.4795,97.5948,98.3842,96.5169,98.5123,99.8846,99.4829
